dataset,variable_categorica,label,n_registros,variable_faltante,pct_faltante
df_preprocesado_meli_alq,barrio_norm,balvanera,325,altura_is_null,9.85
df_preprocesado_meli_alq,barrio_norm,balvanera,325,ambientes_max_is_null,3.69
df_preprocesado_meli_alq,barrio_norm,balvanera,325,es_rango_ambientes_is_null,3.69
df_preprocesado_meli_alq,barrio_norm,balvanera,325,ambientes_ref_is_null,3.69
df_preprocesado_meli_alq,barrio_norm,balvanera,325,ambientes_min_is_null,3.69
df_preprocesado_meli_alq,barrio_norm,retiro,308,inmobiliaria_is_null,85.71
df_preprocesado_meli_alq,barrio_norm,retiro,308,altura_is_null,7.14
df_preprocesado_meli_alq,barrio_norm,retiro,308,ambientes_max_is_null,1.95
df_preprocesado_meli_alq,barrio_norm,retiro,308,es_rango_ambientes_is_null,1.95
df_preprocesado_meli_alq,barrio_norm,retiro,308,ambientes_ref_is_null,1.95
df_preprocesado_meli_alq,barrio_norm,retiro,308,ambientes_min_is_null,1.95
df_preprocesado_meli_alq,barrio_norm,san nicolas,266,inmobiliaria_is_null,85.34
df_preprocesado_meli_alq,barrio_norm,san nicolas,266,altura_is_null,9.77
df_preprocesado_meli_alq,barrio_norm,san nicolas,266,ambientes_max_is_null,3.01
df_preprocesado_meli_alq,barrio_norm,san nicolas,266,es_rango_ambientes_is_null,3.01
df_preprocesado_meli_alq,barrio_norm,san nicolas,266,ambientes_ref_is_null,3.01
df_preprocesado_meli_alq,barrio_norm,san nicolas,266,ambientes_min_is_null,3.01
df_preprocesado_meli_alq,barrio_norm,monserrat,252,inmobiliaria_is_null,90.48
df_preprocesado_meli_alq,barrio_norm,monserrat,252,altura_is_null,24.21
df_preprocesado_meli_alq,barrio_norm,monserrat,252,ambientes_max_is_null,3.57
df_preprocesado_meli_alq,barrio_norm,monserrat,252,es_rango_ambientes_is_null,3.57
df_preprocesado_meli_alq,barrio_norm,monserrat,252,ambientes_ref_is_null,3.57
df_preprocesado_meli_alq,barrio_norm,monserrat,252,ambientes_min_is_null,3.57
df_preprocesado_meli_alq,barrio_norm,san telmo,244,inmobiliaria_is_null,90.57
df_preprocesado_meli_alq,barrio_norm,san telmo,244,altura_is_null,16.8
df_preprocesado_meli_alq,barrio_norm,san telmo,244,ambientes_max_is_null,5.33
df_preprocesado_meli_alq,barrio_norm,san telmo,244,es_rango_ambientes_is_null,5.33
df_preprocesado_meli_alq,barrio_norm,san telmo,244,ambientes_ref_is_null,5.33
df_preprocesado_meli_alq,barrio_norm,san telmo,244,ambientes_min_is_null,5.33
df_preprocesado_meli_alq,barrio_norm,villa devoto,233,inmobiliaria_is_null,93.13
df_preprocesado_meli_alq,barrio_norm,villa devoto,233,altura_is_null,22.32
df_preprocesado_meli_alq,barrio_norm,villa devoto,233,ambientes_max_is_null,3.43
df_preprocesado_meli_alq,barrio_norm,villa devoto,233,es_rango_ambientes_is_null,3.43
df_preprocesado_meli_alq,barrio_norm,villa devoto,233,ambientes_ref_is_null,3.43
df_preprocesado_meli_alq,barrio_norm,villa devoto,233,ambientes_min_is_null,3.43
df_preprocesado_meli_alq,barrio_norm,colegiales,207,inmobiliaria_is_null,88.89
df_preprocesado_meli_alq,barrio_norm,colegiales,207,altura_is_null,9.66
df_preprocesado_meli_alq,barrio_norm,colegiales,207,ambientes_max_is_null,3.38
df_preprocesado_meli_alq,barrio_norm,colegiales,207,es_rango_ambientes_is_null,3.38
df_preprocesado_meli_alq,barrio_norm,colegiales,207,ambientes_ref_is_null,3.38
df_preprocesado_meli_alq,barrio_norm,colegiales,207,ambientes_min_is_null,3.38
df_preprocesado_meli_alq,barrio_norm,villa del parque,186,inmobiliaria_is_null,93.55
df_preprocesado_meli_alq,barrio_norm,villa del parque,186,altura_is_null,13.98
df_preprocesado_meli_alq,barrio_norm,villa del parque,186,ambientes_max_is_null,2.69
df_preprocesado_meli_alq,barrio_norm,villa del parque,186,es_rango_ambientes_is_null,2.69
df_preprocesado_meli_alq,barrio_norm,villa del parque,186,ambientes_ref_is_null,2.69
df_preprocesado_meli_alq,barrio_norm,villa del parque,186,ambientes_min_is_null,2.69
df_preprocesado_meli_alq,barrio_norm,san cristobal,163,inmobiliaria_is_null,91.41
df_preprocesado_meli_alq,barrio_norm,san cristobal,163,altura_is_null,10.43
df_preprocesado_meli_alq,barrio_norm,san cristobal,163,ambientes_max_is_null,6.13
df_preprocesado_meli_alq,barrio_norm,san cristobal,163,es_rango_ambientes_is_null,6.13
df_preprocesado_meli_alq,barrio_norm,san cristobal,163,ambientes_ref_is_null,6.13
df_preprocesado_meli_alq,barrio_norm,san cristobal,163,ambientes_min_is_null,6.13
df_preprocesado_meli_alq,barrio_norm,saavedra,157,inmobiliaria_is_null,93.63
df_preprocesado_meli_alq,barrio_norm,saavedra,157,altura_is_null,18.47
df_preprocesado_meli_alq,barrio_norm,saavedra,157,ambientes_max_is_null,1.27
df_preprocesado_meli_alq,barrio_norm,saavedra,157,es_rango_ambientes_is_null,1.27
df_preprocesado_meli_alq,barrio_norm,saavedra,157,ambientes_ref_is_null,1.27
df_preprocesado_meli_alq,barrio_norm,saavedra,157,ambientes_min_is_null,1.27
df_preprocesado_meli_alq,barrio_norm,barracas,115,inmobiliaria_is_null,93.04
df_preprocesado_meli_alq,barrio_norm,barracas,115,altura_is_null,24.35
df_preprocesado_meli_alq,barrio_norm,barracas,115,ambientes_max_is_null,1.74
df_preprocesado_meli_alq,barrio_norm,barracas,115,es_rango_ambientes_is_null,1.74
df_preprocesado_meli_alq,barrio_norm,barracas,115,ambientes_ref_is_null,1.74
df_preprocesado_meli_alq,barrio_norm,barracas,115,ambientes_min_is_null,1.74
df_preprocesado_meli_alq,barrio_norm,floresta,111,inmobiliaria_is_null,93.69
df_preprocesado_meli_alq,barrio_norm,floresta,111,altura_is_null,15.32
df_preprocesado_meli_alq,barrio_norm,floresta,111,ambientes_max_is_null,0.9
df_preprocesado_meli_alq,barrio_norm,floresta,111,es_rango_ambientes_is_null,0.9
df_preprocesado_meli_alq,barrio_norm,floresta,111,ambientes_ref_is_null,0.9
df_preprocesado_meli_alq,barrio_norm,floresta,111,ambientes_min_is_null,0.9
df_preprocesado_meli_alq,barrio_norm,villa luro,109,inmobiliaria_is_null,99.08
df_preprocesado_meli_alq,barrio_norm,villa luro,109,altura_is_null,10.09
df_preprocesado_meli_alq,barrio_norm,villa luro,109,ambientes_max_is_null,1.83
df_preprocesado_meli_alq,barrio_norm,villa luro,109,es_rango_ambientes_is_null,1.83
df_preprocesado_meli_alq,barrio_norm,villa luro,109,ambientes_ref_is_null,1.83
df_preprocesado_meli_alq,barrio_norm,villa luro,109,ambientes_min_is_null,1.83
df_preprocesado_meli_alq,barrio_norm,liniers,105,inmobiliaria_is_null,97.14
df_preprocesado_meli_alq,barrio_norm,liniers,105,altura_is_null,23.81
df_preprocesado_meli_alq,barrio_norm,liniers,105,ambientes_max_is_null,2.86
df_preprocesado_meli_alq,barrio_norm,liniers,105,es_rango_ambientes_is_null,2.86
df_preprocesado_meli_alq,barrio_norm,liniers,105,ambientes_ref_is_null,2.86
df_preprocesado_meli_alq,barrio_norm,liniers,105,ambientes_min_is_null,2.86
df_preprocesado_meli_alq,barrio_norm,villa pueyrredon,105,inmobiliaria_is_null,100.0
df_preprocesado_meli_alq,barrio_norm,villa pueyrredon,105,altura_is_null,27.62
df_preprocesado_meli_alq,barrio_norm,villa pueyrredon,105,ambientes_max_is_null,0.95
df_preprocesado_meli_alq,barrio_norm,villa pueyrredon,105,es_rango_ambientes_is_null,0.95
df_preprocesado_meli_alq,barrio_norm,villa pueyrredon,105,ambientes_ref_is_null,0.95
df_preprocesado_meli_alq,barrio_norm,villa pueyrredon,105,ambientes_min_is_null,0.95
df_preprocesado_meli_alq,inmobiliaria,SIN_DATO,10251,inmobiliaria_is_null,100.0
df_preprocesado_meli_alq,inmobiliaria,SIN_DATO,10251,altura_is_null,13.45
df_preprocesado_meli_alq,inmobiliaria,SIN_DATO,10251,ambientes_max_is_null,3.14
df_preprocesado_meli_alq,inmobiliaria,SIN_DATO,10251,es_rango_ambientes_is_null,3.14
df_preprocesado_meli_alq,inmobiliaria,SIN_DATO,10251,ambientes_ref_is_null,3.14
df_preprocesado_meli_alq,inmobiliaria,SIN_DATO,10251,ambientes_min_is_null,3.14
df_preprocesado_meli_alq,inmobiliaria,Remax Premium,158,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Remax Premium,158,altura_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Remax Premium,158,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Remax Premium,158,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Remax Premium,158,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Remax Premium,158,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Lepore,125,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Lepore,125,altura_is_null,96.0
df_preprocesado_meli_alq,inmobiliaria,Lepore,125,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Lepore,125,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Lepore,125,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Lepore,125,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Sistema Coldwell Banker,82,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Sistema Coldwell Banker,82,altura_is_null,2.44
df_preprocesado_meli_alq,inmobiliaria,Sistema Coldwell Banker,82,ambientes_max_is_null,1.22
df_preprocesado_meli_alq,inmobiliaria,Sistema Coldwell Banker,82,es_rango_ambientes_is_null,1.22
df_preprocesado_meli_alq,inmobiliaria,Sistema Coldwell Banker,82,ambientes_ref_is_null,1.22
df_preprocesado_meli_alq,inmobiliaria,Sistema Coldwell Banker,82,ambientes_min_is_null,1.22
df_preprocesado_meli_alq,inmobiliaria,Situar,80,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Situar,80,altura_is_null,20.0
df_preprocesado_meli_alq,inmobiliaria,Situar,80,ambientes_max_is_null,1.25
df_preprocesado_meli_alq,inmobiliaria,Situar,80,es_rango_ambientes_is_null,1.25
df_preprocesado_meli_alq,inmobiliaria,Situar,80,ambientes_ref_is_null,1.25
df_preprocesado_meli_alq,inmobiliaria,Situar,80,ambientes_min_is_null,1.25
df_preprocesado_meli_alq,inmobiliaria,Goldstein Propiedades,54,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Goldstein Propiedades,54,altura_is_null,11.11
df_preprocesado_meli_alq,inmobiliaria,Goldstein Propiedades,54,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Goldstein Propiedades,54,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Goldstein Propiedades,54,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Goldstein Propiedades,54,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Mel Propiedades,53,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Mel Propiedades,53,altura_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Mel Propiedades,53,ambientes_max_is_null,20.75
df_preprocesado_meli_alq,inmobiliaria,Mel Propiedades,53,es_rango_ambientes_is_null,20.75
df_preprocesado_meli_alq,inmobiliaria,Mel Propiedades,53,ambientes_ref_is_null,20.75
df_preprocesado_meli_alq,inmobiliaria,Mel Propiedades,53,ambientes_min_is_null,20.75
df_preprocesado_meli_alq,inmobiliaria,Toribio Achaval,49,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Toribio Achaval,49,altura_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Toribio Achaval,49,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Toribio Achaval,49,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Toribio Achaval,49,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Toribio Achaval,49,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Interwin,41,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Interwin,41,altura_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Interwin,41,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Interwin,41,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Interwin,41,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Interwin,41,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Oppel Inmobiliaria,34,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Oppel Inmobiliaria,34,altura_is_null,100.0
df_preprocesado_meli_alq,inmobiliaria,Oppel Inmobiliaria,34,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Oppel Inmobiliaria,34,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Oppel Inmobiliaria,34,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Oppel Inmobiliaria,34,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Reynolds Propiedades,33,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Reynolds Propiedades,33,altura_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Reynolds Propiedades,33,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Reynolds Propiedades,33,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Reynolds Propiedades,33,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,Reynolds Propiedades,33,ambientes_min_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,LA Propiedades,30,inmobiliaria_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,LA Propiedades,30,altura_is_null,3.33
df_preprocesado_meli_alq,inmobiliaria,LA Propiedades,30,ambientes_max_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,LA Propiedades,30,es_rango_ambientes_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,LA Propiedades,30,ambientes_ref_is_null,0.0
df_preprocesado_meli_alq,inmobiliaria,LA Propiedades,30,ambientes_min_is_null,0.0
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,inmobiliaria_is_null,87.4
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,altura_is_null,25.01
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,comuna_is_null,4.31
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,ambientes_ref_is_null,2.99
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,es_rango_ambientes_is_null,2.99
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,ambientes_max_is_null,2.99
df_preprocesado_meli_alq_temp,moneda_norm,USD,4382,ambientes_min_is_null,2.99
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,inmobiliaria_is_null,95.58
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,altura_is_null,17.15
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,comuna_is_null,4.7
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,ambientes_ref_is_null,6.14
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,es_rango_ambientes_is_null,6.14
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,ambientes_max_is_null,6.14
df_preprocesado_meli_alq_temp,moneda_norm,ARS,1808,ambientes_min_is_null,6.14
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,inmobiliaria_is_null,89.35
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,altura_is_null,23.9
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,ambientes_ref_is_null,4.19
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,es_rango_ambientes_is_null,4.19
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,ambientes_max_is_null,4.19
df_preprocesado_meli_alq_temp,barrio_norm,palermo,1456,ambientes_min_is_null,4.19
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,inmobiliaria_is_null,87.75
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,altura_is_null,22.54
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,comuna_is_null,5.49
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,ambientes_ref_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,es_rango_ambientes_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,ambientes_max_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,recoleta,710,ambientes_min_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,inmobiliaria_is_null,95.32
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,altura_is_null,16.08
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,ambientes_ref_is_null,16.37
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,es_rango_ambientes_is_null,16.37
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,ambientes_max_is_null,16.37
df_preprocesado_meli_alq_temp,barrio_norm,almagro,342,ambientes_min_is_null,16.37
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,inmobiliaria_is_null,84.68
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,altura_is_null,32.43
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,ambientes_ref_is_null,1.8
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,es_rango_ambientes_is_null,1.8
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,ambientes_max_is_null,1.8
df_preprocesado_meli_alq_temp,barrio_norm,puerto madero,333,ambientes_min_is_null,1.8
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,inmobiliaria_is_null,89.84
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,altura_is_null,22.86
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,ambientes_ref_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,es_rango_ambientes_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,ambientes_max_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,belgrano,315,ambientes_min_is_null,2.54
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,inmobiliaria_is_null,88.45
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,altura_is_null,23.9
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,ambientes_ref_is_null,5.58
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,es_rango_ambientes_is_null,5.58
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,ambientes_max_is_null,5.58
df_preprocesado_meli_alq_temp,barrio_norm,san nicolas,251,ambientes_min_is_null,5.58
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,inmobiliaria_is_null,95.76
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,altura_is_null,25.42
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,ambientes_ref_is_null,2.12
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,es_rango_ambientes_is_null,2.12
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,ambientes_max_is_null,2.12
df_preprocesado_meli_alq_temp,barrio_norm,san telmo,236,ambientes_min_is_null,2.12
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,inmobiliaria_is_null,88.79
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,altura_is_null,28.97
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,ambientes_ref_is_null,1.4
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,es_rango_ambientes_is_null,1.4
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,ambientes_max_is_null,1.4
df_preprocesado_meli_alq_temp,barrio_norm,nunez,214,ambientes_min_is_null,1.4
df_preprocesado_meli_alq_temp,barrio_norm,caballito,186,inmobiliaria_is_null,88.17
df_preprocesado_meli_alq_temp,barrio_norm,caballito,186,altura_is_null,23.66
df_preprocesado_meli_alq_temp,barrio_norm,caballito,186,comuna_is_null,0.0
df_preprocesado_meli_alq_temp,barrio_norm,caballito,186,ambientes_ref_is_null,2.15
df_preprocesado_meli_alq_temp,barrio_norm,caballito,186,es_rango_ambientes_is_null,2.15
df_preprocesado_meli_alq_temp,barrio_norm,caballito,186,ambientes_max_is_null,2.15
